snapshot_id,ts,source,rows,stations,chargers,stat_2,stat_3,stat_other,gap_min,date,hour,size_class
20260723_090536,2026-07-23 09:05:36,live_loop1,579,415,579,432,112,35,5.183333333333334,2026-07-23,9,대형
20260723_091037,2026-07-23 09:10:37,live_loop1,603,435,603,473,109,21,5.016666666666667,2026-07-23,9,대형
20260723_091539,2026-07-23 09:15:39,live_loop1,553,405,553,439,110,4,5.033333333333333,2026-07-23,9,대형
20260723_092040,2026-07-23 09:20:40,live_loop1,496,370,496,393,98,5,5.016666666666667,2026-07-23,9,중형
20260723_092542,2026-07-23 09:25:42,live_loop1,543,418,543,398,97,48,5.033333333333333,2026-07-23,9,대형
20260723_093043,2026-07-23 09:30:43,live_loop1,568,419,568,439,88,41,5.016666666666667,2026-07-23,9,대형
20260723_093544,2026-07-23 09:35:44,live_loop1,603,432,603,493,94,16,5.016666666666667,2026-07-23,9,대형
20260723_094051,2026-07-23 09:40:51,live_loop1,601,429,601,467,111,23,5.116666666666666,2026-07-23,9,대형
20260723_094600,2026-07-23 09:46:00,live_loop1,480,355,480,387,84,9,5.15,2026-07-23,9,중형
20260723_095101,2026-07-23 09:51:01,live_loop1,457,341,457,360,90,7,5.016666666666667,2026-07-23,9,중형
20260723_095602,2026-07-23 09:56:02,live_loop1,425,320,425,343,78,4,5.016666666666667,2026-07-23,9,소형
20260723_100103,2026-07-23 10:01:03,live_loop1,377,277,377,308,64,5,5.016666666666667,2026-07-23,10,소형
20260723_100604,2026-07-23 10:06:04,live_loop1,444,311,444,342,78,24,5.016666666666667,2026-07-23,10,중형
20260723_101105,2026-07-23 10:11:05,live_loop1,455,315,455,346,88,21,5.016666666666667,2026-07-23,10,중형
20260723_101607,2026-07-23 10:16:07,live_loop1,402,294,402,307,88,7,5.033333333333333,2026-07-23,10,소형
20260723_102108,2026-07-23 10:21:08,live_loop1,387,278,387,296,84,7,5.016666666666667,2026-07-23,10,소형
20260723_102609,2026-07-23 10:26:09,live_loop1,435,321,435,310,83,42,5.016666666666667,2026-07-23,10,중형
20260723_103110,2026-07-23 10:31:10,live_loop1,424,320,424,305,84,35,5.016666666666667,2026-07-23,10,소형
20260723_103617,2026-07-23 10:36:17,live_loop1,459,323,459,343,80,36,5.116666666666666,2026-07-23,10,중형
20260723_104127,2026-07-23 10:41:27,live_loop1,520,372,520,400,93,27,5.166666666666667,2026-07-23,10,대형
20260723_104630,2026-07-23 10:46:30,live_loop1,421,312,421,324,86,11,5.05,2026-07-23,10,소형
20260723_105133,2026-07-23 10:51:33,live_loop1,419,315,419,319,92,8,5.05,2026-07-23,10,소형
20260723_105634,2026-07-23 10:56:34,live_loop1,420,315,420,318,86,16,5.016666666666667,2026-07-23,10,소형
20260723_110135,2026-07-23 11:01:35,live_loop1,427,325,427,329,94,4,5.016666666666667,2026-07-23,11,소형
20260723_110641,2026-07-23 11:06:41,live_loop1,488,355,488,366,105,17,5.1,2026-07-23,11,중형
20260723_111142,2026-07-23 11:11:42,live_loop1,462,331,462,343,99,20,5.016666666666667,2026-07-23,11,중형
20260723_111643,2026-07-23 11:16:43,live_loop1,418,311,418,309,100,9,5.016666666666667,2026-07-23,11,소형
20260723_112155,2026-07-23 11:21:55,live_loop1,440,329,440,302,130,8,5.2,2026-07-23,11,중형
20260723_112656,2026-07-23 11:26:56,live_loop1,440,331,440,307,126,7,5.016666666666667,2026-07-23,11,중형
20260723_113157,2026-07-23 11:31:57,live_loop1,436,323,436,308,122,6,5.016666666666667,2026-07-23,11,중형
20260723_113658,2026-07-23 11:36:58,live_loop1,456,325,456,315,125,16,5.016666666666667,2026-07-23,11,중형
20260723_114159,2026-07-23 11:41:59,live_loop1,424,299,424,297,111,16,5.016666666666667,2026-07-23,11,소형
20260723_114712,2026-07-23 11:47:12,live_loop1,382,287,382,291,84,7,5.216666666666667,2026-07-23,11,소형
20260723_115213,2026-07-23 11:52:13,live_loop1,401,296,401,301,89,11,5.016666666666667,2026-07-23,11,소형
20260723_115714,2026-07-23 11:57:14,live_loop1,398,291,398,300,92,6,5.016666666666667,2026-07-23,11,소형
20260723_120215,2026-07-23 12:02:15,live_loop1,401,300,401,296,100,5,5.016666666666667,2026-07-23,12,소형
20260723_120716,2026-07-23 12:07:16,live_loop1,466,333,466,327,120,19,5.016666666666667,2026-07-23,12,중형
20260723_121217,2026-07-23 12:12:17,live_loop1,440,319,440,298,123,19,5.016666666666667,2026-07-23,12,중형
20260723_121718,2026-07-23 12:17:18,live_loop1,405,300,405,289,110,6,5.016666666666667,2026-07-23,12,소형
20260723_122226,2026-07-23 12:22:26,live_loop1,462,346,462,314,140,8,5.133333333333334,2026-07-23,12,중형
20260723_122728,2026-07-23 12:27:28,live_loop1,470,357,470,303,156,11,5.033333333333333,2026-07-23,12,중형
20260723_123229,2026-07-23 12:32:29,live_loop1,445,337,445,292,142,11,5.016666666666667,2026-07-23,12,중형
20260723_123730,2026-07-23 12:37:30,live_loop1,476,334,476,319,139,18,5.016666666666667,2026-07-23,12,중형
20260723_124231,2026-07-23 12:42:31,live_loop1,440,326,440,297,128,15,5.016666666666667,2026-07-23,12,중형
20260723_124732,2026-07-23 12:47:32,live_loop1,435,324,435,314,112,9,5.016666666666667,2026-07-23,12,중형
20260723_125233,2026-07-23 12:52:33,live_loop1,431,317,431,300,125,6,5.016666666666667,2026-07-23,12,소형
20260723_125737,2026-07-23 12:57:37,live_loop1,424,308,424,284,131,9,5.066666666666666,2026-07-23,12,소형
20260723_130239,2026-07-23 13:02:39,live_loop1,428,318,428,289,128,11,5.033333333333333,2026-07-23,13,소형
20260723_130741,2026-07-23 13:07:41,live_loop1,488,354,488,332,131,25,5.033333333333333,2026-07-23,13,중형
20260723_131242,2026-07-23 13:12:42,live_loop1,460,344,460,298,143,19,5.016666666666667,2026-07-23,13,중형
20260723_131743,2026-07-23 13:17:43,live_loop1,446,339,446,304,136,6,5.016666666666667,2026-07-23,13,중형
20260723_132244,2026-07-23 13:22:44,live_loop1,433,330,433,305,120,8,5.016666666666667,2026-07-23,13,중형
20260723_132745,2026-07-23 13:27:45,live_loop1,432,324,432,299,127,6,5.016666666666667,2026-07-23,13,중형
20260723_133247,2026-07-23 13:32:47,live_loop1,455,339,455,308,143,4,5.033333333333333,2026-07-23,13,중형
20260723_133748,2026-07-23 13:37:48,live_loop1,484,341,484,331,137,16,5.016666666666667,2026-07-23,13,중형
20260723_134249,2026-07-23 13:42:49,live_loop1,441,314,441,304,122,15,5.016666666666667,2026-07-23,13,중형
20260723_134750,2026-07-23 13:47:50,live_loop1,461,335,461,338,115,8,5.016666666666667,2026-07-23,13,중형
20260723_135251,2026-07-23 13:52:51,live_loop1,454,330,454,332,116,6,5.016666666666667,2026-07-23,13,중형
20260723_135752,2026-07-23 13:57:52,live_loop1,447,329,447,304,133,10,5.016666666666667,2026-07-23,13,중형
20260723_140253,2026-07-23 14:02:53,live_loop1,445,334,445,290,146,9,5.016666666666667,2026-07-23,14,중형
20260723_140754,2026-07-23 14:07:54,live_loop1,497,349,497,339,137,21,5.016666666666667,2026-07-23,14,중형
20260723_141255,2026-07-23 14:12:55,live_loop1,464,345,464,298,144,22,5.016666666666667,2026-07-23,14,중형
20260723_141756,2026-07-23 14:17:56,live_loop1,447,340,447,297,141,9,5.016666666666667,2026-07-23,14,중형
20260723_142257,2026-07-23 14:22:57,live_loop1,435,320,435,305,121,9,5.016666666666667,2026-07-23,14,중형
20260723_142758,2026-07-23 14:27:58,live_loop1,434,323,434,301,129,4,5.016666666666667,2026-07-23,14,중형
20260723_143301,2026-07-23 14:33:01,live_loop1,441,328,441,293,141,7,5.05,2026-07-23,14,중형
20260723_143802,2026-07-23 14:38:02,live_loop1,490,348,490,331,142,17,5.016666666666667,2026-07-23,14,중형
20260723_144303,2026-07-23 14:43:03,live_loop1,472,352,472,323,129,20,5.016666666666667,2026-07-23,14,중형
20260723_144804,2026-07-23 14:48:04,live_loop1,432,322,432,293,133,6,5.016666666666667,2026-07-23,14,중형
20260723_145309,2026-07-23 14:53:09,live_loop1,426,316,426,300,124,2,5.083333333333333,2026-07-23,14,소형
20260723_145819,2026-07-23 14:58:19,live_loop1,454,340,454,310,139,5,5.166666666666667,2026-07-23,14,중형
20260723_150320,2026-07-23 15:03:20,live_loop1,440,327,440,290,145,5,5.016666666666667,2026-07-23,15,중형
20260723_150822,2026-07-23 15:08:22,live_loop1,520,379,520,328,169,23,5.033333333333333,2026-07-23,15,대형
20260723_151324,2026-07-23 15:13:24,live_loop1,461,345,461,285,168,8,5.033333333333333,2026-07-23,15,중형
20260723_151825,2026-07-23 15:18:25,live_loop1,448,334,448,289,153,6,5.016666666666667,2026-07-23,15,중형
20260723_152327,2026-07-23 15:23:27,live_loop1,459,346,459,303,148,8,5.033333333333333,2026-07-23,15,중형
20260723_152828,2026-07-23 15:28:28,live_loop1,451,348,451,310,136,5,5.016666666666667,2026-07-23,15,중형
20260723_153329,2026-07-23 15:33:29,live_loop1,481,349,481,329,147,5,5.016666666666667,2026-07-23,15,중형
20260723_153830,2026-07-23 15:38:30,live_loop1,517,371,517,343,158,16,5.016666666666667,2026-07-23,15,대형
20260723_154331,2026-07-23 15:43:31,live_loop1,495,365,495,312,170,13,5.016666666666667,2026-07-23,15,중형
20260723_154833,2026-07-23 15:48:33,live_loop1,491,363,491,323,155,13,5.033333333333333,2026-07-23,15,중형
20260723_155335,2026-07-23 15:53:35,live_loop1,462,338,462,317,136,9,5.033333333333333,2026-07-23,15,중형
20260723_162122,2026-07-23 16:21:22,live_loop1,484,368,484,300,179,5,27.783333333333335,2026-07-23,16,중형
20260723_162624,2026-07-23 16:26:24,live_loop1,460,345,460,304,151,5,5.033333333333333,2026-07-23,16,중형
20260724_000127,2026-07-24 00:01:27,live_loop1,338,242,338,241,92,5,455.05,2026-07-24,0,소형
20260724_000617,2026-07-24 00:06:17,live_loop1,426,293,426,285,110,31,4.833333333333333,2026-07-24,0,소형
20260724_001118,2026-07-24 00:11:18,live_loop1,447,310,447,299,118,30,5.016666666666667,2026-07-24,0,중형
20260724_001619,2026-07-24 00:16:19,live_loop1,340,247,340,242,93,5,5.016666666666667,2026-07-24,0,소형
20260724_002119,2026-07-24 00:21:19,live_loop1,314,222,314,235,68,11,5.0,2026-07-24,0,소형
20260724_002625,2026-07-24 00:26:25,live_loop1,323,229,323,226,84,13,5.1,2026-07-24,0,소형
20260724_003129,2026-07-24 00:31:29,live_loop1,365,264,365,257,94,14,5.066666666666666,2026-07-24,0,소형
20260724_003630,2026-07-24 00:36:30,live_loop1,402,277,402,280,90,32,5.016666666666667,2026-07-24,0,소형
20260724_004133,2026-07-24 00:41:33,live_loop1,390,264,390,283,82,25,5.05,2026-07-24,0,소형
20260724_004634,2026-07-24 00:46:34,live_loop1,347,248,347,244,92,11,5.016666666666667,2026-07-24,0,소형
20260724_005135,2026-07-24 00:51:35,live_loop1,331,238,331,245,82,4,5.016666666666667,2026-07-24,0,소형
20260724_005638,2026-07-24 00:56:38,live_loop1,334,241,334,246,81,7,5.05,2026-07-24,0,소형
20260724_010139,2026-07-24 01:01:39,live_loop1,347,255,347,250,89,8,5.016666666666667,2026-07-24,1,소형
20260724_010640,2026-07-24 01:06:40,live_loop1,409,280,409,279,94,36,5.016666666666667,2026-07-24,1,소형
20260724_011146,2026-07-24 01:11:46,live_loop1,400,269,400,280,93,27,5.1,2026-07-24,1,소형
20260724_011647,2026-07-24 01:16:47,live_loop1,334,234,334,233,94,7,5.016666666666667,2026-07-24,1,소형
20260724_012148,2026-07-24 01:21:48,live_loop1,326,225,326,237,77,12,5.016666666666667,2026-07-24,1,소형
20260724_012649,2026-07-24 01:26:49,live_loop1,341,238,341,242,86,13,5.016666666666667,2026-07-24,1,소형
20260724_013149,2026-07-24 01:31:49,live_loop1,349,248,349,251,90,8,5.0,2026-07-24,1,소형
20260724_013650,2026-07-24 01:36:50,live_loop1,406,282,406,298,74,34,5.016666666666667,2026-07-24,1,소형
20260724_014152,2026-07-24 01:41:52,live_loop1,390,266,390,291,66,33,5.033333333333333,2026-07-24,1,소형
20260724_014653,2026-07-24 01:46:53,live_loop1,347,249,347,248,87,12,5.016666666666667,2026-07-24,1,소형
20260724_015154,2026-07-24 01:51:54,live_loop1,330,235,330,249,74,7,5.016666666666667,2026-07-24,1,소형
20260724_015654,2026-07-24 01:56:54,live_loop1,325,235,325,249,68,8,5.0,2026-07-24,1,소형
20260724_020155,2026-07-24 02:01:55,live_loop1,336,237,336,248,76,12,5.016666666666667,2026-07-24,2,소형
20260724_020656,2026-07-24 02:06:56,live_loop1,391,259,391,276,71,44,5.016666666666667,2026-07-24,2,소형
20260724_021157,2026-07-24 02:11:57,live_loop1,370,240,370,288,47,35,5.016666666666667,2026-07-24,2,소형
20260724_021658,2026-07-24 02:16:58,live_loop1,325,226,325,262,52,11,5.016666666666667,2026-07-24,2,소형
20260724_022159,2026-07-24 02:21:59,live_loop1,327,225,327,259,53,15,5.016666666666667,2026-07-24,2,소형
20260724_022700,2026-07-24 02:27:00,live_loop1,344,246,344,263,63,18,5.016666666666667,2026-07-24,2,소형
20260724_023200,2026-07-24 02:32:00,live_loop1,333,238,333,256,65,12,5.0,2026-07-24,2,소형
20260724_023705,2026-07-24 02:37:05,live_loop1,381,254,381,295,50,36,5.083333333333333,2026-07-24,2,소형
20260724_024206,2026-07-24 02:42:06,live_loop1,374,254,374,297,40,37,5.016666666666667,2026-07-24,2,소형
20260724_024707,2026-07-24 02:47:07,live_loop1,354,236,354,264,45,45,5.016666666666667,2026-07-24,2,소형
20260724_025207,2026-07-24 02:52:07,live_loop1,350,236,350,265,41,44,5.0,2026-07-24,2,소형
20260724_025708,2026-07-24 02:57:08,live_loop1,356,239,356,283,52,21,5.016666666666667,2026-07-24,2,소형
20260724_030209,2026-07-24 03:02:09,live_loop1,374,249,374,292,61,21,5.016666666666667,2026-07-24,3,소형
20260724_030710,2026-07-24 03:07:10,live_loop1,383,261,383,281,59,43,5.016666666666667,2026-07-24,3,소형
20260724_031211,2026-07-24 03:12:11,live_loop1,353,242,353,270,45,38,5.016666666666667,2026-07-24,3,소형
20260724_031712,2026-07-24 03:17:12,live_loop1,296,201,296,243,45,8,5.016666666666667,2026-07-24,3,소형
20260724_032212,2026-07-24 03:22:12,live_loop1,289,197,289,242,37,10,5.0,2026-07-24,3,소형
20260724_032713,2026-07-24 03:27:13,live_loop1,328,233,328,259,57,12,5.016666666666667,2026-07-24,3,소형
20260724_033216,2026-07-24 03:32:16,live_loop1,332,235,332,253,65,14,5.05,2026-07-24,3,소형
20260724_033719,2026-07-24 03:37:19,live_loop1,370,249,370,300,56,14,5.05,2026-07-24,3,소형
20260724_034220,2026-07-24 03:42:20,live_loop1,315,219,315,263,38,14,5.016666666666667,2026-07-24,3,소형
20260724_034721,2026-07-24 03:47:21,live_loop1,306,215,306,250,46,10,5.016666666666667,2026-07-24,3,소형
20260724_035224,2026-07-24 03:52:24,live_loop1,299,206,299,246,42,11,5.05,2026-07-24,3,소형
20260724_035725,2026-07-24 03:57:25,live_loop1,301,210,301,249,44,8,5.016666666666667,2026-07-24,3,소형
20260724_040251,2026-07-24 04:02:51,live_loop1,321,225,321,256,52,13,5.433333333333334,2026-07-24,4,소형
20260724_040753,2026-07-24 04:07:53,live_loop1,380,248,380,299,41,40,5.033333333333333,2026-07-24,4,소형
20260724_041254,2026-07-24 04:12:54,live_loop1,324,221,324,267,28,29,5.016666666666667,2026-07-24,4,소형
20260724_041755,2026-07-24 04:17:55,live_loop1,311,217,311,277,26,8,5.016666666666667,2026-07-24,4,소형
20260724_042257,2026-07-24 04:22:57,live_loop1,315,224,315,266,34,15,5.033333333333333,2026-07-24,4,소형
20260724_042802,2026-07-24 04:28:02,live_loop1,317,223,317,261,44,12,5.083333333333333,2026-07-24,4,소형
20260724_043303,2026-07-24 04:33:03,live_loop1,314,224,314,264,41,9,5.016666666666667,2026-07-24,4,소형
20260724_043804,2026-07-24 04:38:04,live_loop1,366,247,366,313,38,15,5.016666666666667,2026-07-24,4,소형
20260724_044305,2026-07-24 04:43:05,live_loop1,314,218,314,261,37,16,5.016666666666667,2026-07-24,4,소형
20260724_044806,2026-07-24 04:48:06,live_loop1,320,223,320,267,39,14,5.016666666666667,2026-07-24,4,소형
20260724_045310,2026-07-24 04:53:10,live_loop1,323,231,323,279,36,8,5.066666666666666,2026-07-24,4,소형
20260724_045811,2026-07-24 04:58:11,live_loop1,324,226,324,280,31,13,5.016666666666667,2026-07-24,4,소형
20260724_050313,2026-07-24 05:03:13,live_loop1,349,246,349,291,42,16,5.033333333333333,2026-07-24,5,소형
20260724_050814,2026-07-24 05:08:14,live_loop1,386,259,386,318,38,30,5.016666666666667,2026-07-24,5,소형
20260724_051315,2026-07-24 05:13:15,live_loop1,329,237,329,281,39,9,5.016666666666667,2026-07-24,5,소형
20260724_051817,2026-07-24 05:18:17,live_loop1,341,243,341,299,35,7,5.033333333333333,2026-07-24,5,소형
20260724_052317,2026-07-24 05:23:17,live_loop1,370,268,370,306,43,21,5.0,2026-07-24,5,소형
20260724_052818,2026-07-24 05:28:18,live_loop1,380,270,380,322,43,15,5.016666666666667,2026-07-24,5,소형
20260724_053319,2026-07-24 05:33:19,live_loop1,358,252,358,312,38,8,5.016666666666667,2026-07-24,5,소형
20260724_053820,2026-07-24 05:38:20,live_loop1,402,281,402,342,43,17,5.016666666666667,2026-07-24,5,소형
20260724_054322,2026-07-24 05:43:22,live_loop1,364,273,364,307,49,8,5.033333333333333,2026-07-24,5,소형
20260724_054823,2026-07-24 05:48:23,live_loop1,389,284,389,327,55,7,5.016666666666667,2026-07-24,5,소형
20260724_055324,2026-07-24 05:53:24,live_loop1,395,289,395,341,48,6,5.016666666666667,2026-07-24,5,소형
20260724_055825,2026-07-24 05:58:25,live_loop1,383,277,383,326,43,14,5.016666666666667,2026-07-24,5,소형
20260724_060326,2026-07-24 06:03:26,live_loop1,425,305,425,369,50,6,5.016666666666667,2026-07-24,6,소형
20260724_060835,2026-07-24 06:08:35,live_loop1,449,319,449,384,46,19,5.15,2026-07-24,6,중형
20260724_061336,2026-07-24 06:13:36,live_loop1,392,292,392,341,49,2,5.016666666666667,2026-07-24,6,소형
20260724_061837,2026-07-24 06:18:37,live_loop1,405,299,405,348,54,3,5.016666666666667,2026-07-24,6,소형
20260724_062341,2026-07-24 06:23:41,live_loop1,418,306,418,347,67,4,5.066666666666666,2026-07-24,6,소형
20260724_062842,2026-07-24 06:28:42,live_loop1,431,325,431,363,61,7,5.016666666666667,2026-07-24,6,소형
20260724_063343,2026-07-24 06:33:43,live_loop1,479,350,479,420,54,5,5.016666666666667,2026-07-24,6,중형
20260724_063844,2026-07-24 06:38:44,live_loop1,530,389,530,466,52,12,5.016666666666667,2026-07-24,6,대형
20260724_064345,2026-07-24 06:43:45,live_loop1,518,398,518,445,63,10,5.016666666666667,2026-07-24,6,대형
20260724_064850,2026-07-24 06:48:50,live_loop1,494,381,494,426,59,9,5.083333333333333,2026-07-24,6,중형
20260724_065352,2026-07-24 06:53:52,live_loop1,510,395,510,448,56,6,5.033333333333333,2026-07-24,6,중형
20260724_065856,2026-07-24 06:58:56,live_loop1,498,381,498,432,61,5,5.066666666666666,2026-07-24,6,중형
20260724_070357,2026-07-24 07:03:57,live_loop1,552,409,552,468,71,13,5.016666666666667,2026-07-24,7,대형
20260724_070858,2026-07-24 07:08:58,live_loop1,602,433,602,506,74,22,5.016666666666667,2026-07-24,7,대형
20260724_071402,2026-07-24 07:14:02,live_loop1,541,407,541,472,68,1,5.066666666666666,2026-07-24,7,대형
20260724_071903,2026-07-24 07:19:03,live_loop1,538,415,538,464,71,3,5.016666666666667,2026-07-24,7,대형
20260724_072405,2026-07-24 07:24:05,live_loop1,548,422,548,469,76,3,5.033333333333333,2026-07-24,7,대형
20260724_072906,2026-07-24 07:29:06,live_loop1,554,415,554,484,67,3,5.016666666666667,2026-07-24,7,대형
20260724_073407,2026-07-24 07:34:07,live_loop1,585,435,585,515,66,4,5.016666666666667,2026-07-24,7,대형
20260724_073908,2026-07-24 07:39:08,live_loop1,629,480,629,549,68,12,5.016666666666667,2026-07-24,7,대형
20260724_074414,2026-07-24 07:44:14,live_loop1,569,424,569,505,61,3,5.1,2026-07-24,7,대형
20260724_074915,2026-07-24 07:49:15,live_loop1,576,428,576,503,63,10,5.016666666666667,2026-07-24,7,대형
20260724_075417,2026-07-24 07:54:17,live_loop1,589,450,589,498,83,8,5.033333333333333,2026-07-24,7,대형
20260724_075918,2026-07-24 07:59:18,live_loop1,656,486,656,554,95,7,5.016666666666667,2026-07-24,7,대형
20260724_080420,2026-07-24 08:04:20,live_loop1,660,491,660,561,90,9,5.033333333333333,2026-07-24,8,대형
20260724_080921,2026-07-24 08:09:21,live_loop1,727,531,727,609,99,19,5.016666666666667,2026-07-24,8,대형
20260724_081427,2026-07-24 08:14:27,live_loop1,616,469,616,521,90,5,5.1,2026-07-24,8,대형
20260724_081652,2026-07-24 08:16:52,live_loop1,610,456,610,516,88,6,2.4166666666666665,2026-07-24,8,대형
20260724_082654,2026-07-24 08:26:54,live_loop1,689,512,689,568,117,4,10.033333333333333,2026-07-24,8,대형
20260724_083656,2026-07-24 08:36:56,live_loop1,673,505,673,549,109,15,10.033333333333333,2026-07-24,8,대형
20260724_084658,2026-07-24 08:46:58,live_loop1,618,468,618,467,135,16,10.033333333333333,2026-07-24,8,대형
20260724_085707,2026-07-24 08:57:07,live_loop1,556,415,556,460,92,4,10.15,2026-07-24,8,대형
